RegionID,SizeRank,RegionName,RegionType,StateName,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31
394871,102,"Modesto, CA",msa,CA,1114.641851233775,1118.6060853128731,1142.1659040328607,1154.7680465035332,1168.6489755818563,1169.6746218139929,1178.4391486332906,1176.722743627182,1176.3629163236958,1177.3694732429435,1185.673756042271,1169.4817152742287,1200.8427756174383,1223.182614001374,1273.2681768473358,1281.8359892975207,1290.4403238620116,1306.7616283013942,1301.2584068666233,1311.7492795990574,1315.0265699230438,1336.3155086310842,1347.0489490255877,1362.084553617903,1360.2718417832664,1370.312622382033,1385.948081566015,1408.6874744122874,1421.6588378291287,1423.194396920237,1443.734841086075,1427.7748987838975,1427.3764461187777,1386.0689698073443,1387.9656112919922,1396.61693013177,1437.3713407886296,1471.1462870126334,1493.0851907985932,1505.1592178001179,1512.731987015157,1521.6583542912788,1523.8384542008964,1545.2584165351677,1538.3628508342863,1548.2656759680317,1534.0850885873344,1543.4383901047481,1537.9447465342012,1566.5164032498794,1599.9884161927866,1619.6839619222817,1613.0084063385148,1607.633438780575,1578.8951428868193,1589.3604880404046,1584.5582498598005,1637.2596649912916,1638.5649028499504,1657.9515104594666,1667.1219703027264,1674.7670487866237,1686.0308458996617,1679.176659637795,1702.7608317659942,1789.1465034333335,1812.9460516499396,1858.7059306387318,1792.2419257587644,1819.1208088645537,1824.172530193685,1846.4705590267636,1881.8169698084475,1894.7955781731866,1961.236112826735,2059.5851699134623,2115.395729183481,2118.8154802008085,2064.2823013134457,2062.641667345385,2079.960274933504,2085.63615807808,2123.442309799164,2133.85814413752,2176.3266663930344,2205.220335004229,2217.254391289,2213.058272748705,2205.7676767676767,2232.4962576260846
394590,103,"Fayetteville, AR",msa,AR,1002.6500760241588,1008.9077970817214,1023.8689795445396,1031.2728218641953,1026.1839761123956,1028.39497531437,1023.3464696998486,1024.8355146537465,1018.7339564918924,1018.0078326404885,1020.3060757588225,1025.2794742492886,1035.618449753639,1045.093572758713,1052.3519735118618,1057.7785106122533,1064.425717643154,1069.574253290273,1066.0181608000537,1061.500545788761,1060.4985328383425,1057.675423974562,1059.2264136002575,1063.998664900961,1089.0321501048702,1100.8785206429468,1101.5903295151363,1093.4352205590196,1096.3954163679568,1102.0241497151235,1097.202721057349,1096.707650912219,1092.0685025490986,1098.9942596686162,1085.4605949259537,1089.7926270018813,1095.601404588637,1114.9834879852167,1119.4713584444814,1127.5345843409514,1133.2478442996119,1144.192681633358,1137.0267736177016,1131.327211436553,1124.7969148768823,1118.8854079240652,1117.9966853148737,1113.683852756358,1124.9796200946912,1137.0789244489506,1150.8164512992769,1159.2766193870686,1165.9776168257633,1170.7812345757181,1165.5806972715452,1157.557288582476,1150.3008554551232,1150.999231076259,1151.1214341167183,1158.4357142762826,1165.8979845267431,1171.6515701005671,1174.8743259980188,1174.755853750275,1184.9802580886344,1190.5733950143558,1182.7225924734216,1175.9543725187896,1180.547771390748,1198.7323156463212,1210.6723667187118,1215.3978517718542,1226.3513158875194,1246.9686428354746,1260.1495349585884,1273.307791586966,1290.1651878920559,1318.5628541268402,1337.2760542013668,1338.7527804313243,1343.1368401754667,1353.606890198466,1354.2399506568704,1362.8705025132424,1366.569402198143,1395.7325793075424,1420.2245332462564,1464.8683588455642,1504.232258064516,1527.2722720259078
394770,104,"Lansing, MI",msa,MI,818.9948523443694,831.8055240458591,832.0977629996275,826.9694665203607,833.4973998642398,829.2321576007615,832.1477220409756,823.5189621725518,809.6164257594703,800.3206391363581,806.9747074543423,823.2045913133968,850.0981664432536,860.0113288064881,872.4084425667501,863.587673796683,867.4676996152276,860.4692921964142,858.6243386323739,864.8238164418108,867.0994828746591,862.9570916118033,855.4103058061363,863.8764268388263,878.7992905985077,882.7063871911186,879.0655642371743,870.6314827559347,878.2603862057456,895.3337794869482,906.7832252512662,908.28412466697,894.1894368197703,892.5479131052451,893.9832919845317,906.7047057648628,912.696046976897,915.6076127224567,940.1671662660647,956.7522146802028,963.183539905395,945.9553486472341,937.5340050189633,951.9780763218397,965.2567019689186,966.62107048472,952.8144258129461,933.0488964118091,934.5023525278297,938.3591630596833,951.2520129238441,951.6748635078636,962.0094786625564,961.305638043336,972.3290229676572,980.7398110752799,983.1032280908761,979.1519310769085,962.1262612976211,970.4619112207737,970.1663974027832,983.1580318786781,983.4224289553727,998.7469164404532,1004.5123824847386,1012.1405751573883,1030.8251577015492,1049.2655286034396,1065.0562575650902,1062.8554035796642,1060.905689199453,1050.3697663407277,1045.4055060132875,1042.0495813124483,1056.7057813622412,1073.7964102403432,1090.0398271240633,1108.6372218359745,1117.0605129174335,1136.5044090701163,1154.3389644441693,1151.5851935147323,1149.947166777773,1142.652151958426,1168.6373315954124,1180.80322432331,1188.5324868555952,1194.153088688051,1201.7772947772949,1232.6621750924405
394768,105,"Lancaster, PA",msa,PA,844.1329945686517,843.6310242461666,847.468438785376,851.2199909004754,852.514601701301,839.7020454137704,833.8848108750643,835.7719104848258,853.6605558353754,856.6861736403989,856.068282894717,852.3907842492422,855.532104928433,865.2948781682526,876.2334741802616,868.3522294701547,868.9297468944505,854.431177745696,864.8897158513345,863.6515920289239,872.7697065232452,863.7692677220477,861.3833043027875,867.5499655959342,881.0848687350165,888.4626666041586,895.8503433235453,904.5340607559581,907.354772888626,909.2790474269892,910.1549577076296,925.493016992706,927.0130551834159,925.1151633591168,914.4849572861052,917.2062763199946,927.5212030342872,935.0346945391358,940.7878839047627,939.191103005399,942.5130264105516,945.2442708623889,951.7961217362684,957.451522221844,959.7176424451062,958.7806020225618,956.2257399786469,958.9472989571212,969.5057658030112,978.9474774156479,990.4612914129839,990.2675698407015,985.5764670161117,977.3658406215317,975.8722106110887,977.7461367740835,974.7193932840904,980.7277411678876,972.4819321164499,982.5105893003931,979.4142316244996,983.6340516443706,990.9660867382008,1001.4137488682891,1020.9861842151959,1028.2495972142945,1047.1868277834315,1050.3475948469315,1052.0844685710088,1046.5529318632596,1055.1772346583407,1054.1659287158604,1066.3124753792613,1075.012446774944,1097.6255388899856,1104.8525395943977,1122.6993495157378,1143.763293855229,1155.2213764822332,1171.200147656145,1164.6896621603382,1169.9109350165404,1159.9369820267134,1169.9735518524733,1165.6565741528989,1188.408888900854,1201.4158353116582,1239.0787777795945,1245.9991263440859,1264.8252060494065
394997,106,"Portland, ME",msa,ME,1267.8863731363565,1275.0801442684358,1289.7518206568225,1335.1924055073443,1351.0003728820411,1376.516597590865,1352.8574376804534,1347.71208983578,1335.8058997925368,1314.3693334558434,1315.0422309237026,1330.1452726676057,1362.1814513602274,1397.9049139634706,1383.2929638570517,1422.8932882940055,1428.512606900137,1466.84825315473,1444.080273211225,1427.5417370796276,1398.6714795521436,1388.0401431504556,1385.6205586061462,1401.9063874604533,1423.8962310529346,1457.9473265931913,1482.0548961885024,1485.7279000778183,1478.5801239579944,1479.3718471166494,1488.7656002004912,1499.9997159454872,1474.1438422604356,1461.1623124516384,1451.0964710484411,1482.6095756621996,1498.4578339027396,1520.8875110167178,1532.5684036213627,1546.629377109121,1557.1398900213408,1564.6595649025307,1555.6583516825533,1538.576153954774,1519.8973844957334,1491.6765554433375,1492.8820663965844,1506.1695017015852,1551.2349646625792,1589.4914190070904,1600.2605086422686,1634.8675265634465,1635.7735955340693,1644.1377004932147,1602.9920058063894,1596.403602819799,1579.2062782895662,1588.768396394226,1591.6055125491614,1616.4754701712636,1649.5973350348256,1661.5461765071668,1682.7399416395247,1691.9963013305924,1718.1864581342768,1734.391317658108,1746.6852856807143,1762.098117385132,1779.2920562206014,1780.0601592627845,1766.0305952059707,1774.2839763142795,1793.968516797628,1840.0485558171881,1888.9204657668135,1964.6829486022953,2004.5888791431407,2007.2849403724413,1973.8042771561854,1971.9087224136567,1978.5686988298232,1998.477215372103,1982.5224496476296,1975.0571390912637,2047.20257166038,2110.0335351010053,2173.993219357465,2166.685183031034,2204.0999331550806,2242.077959804048
395245,107,"Youngstown, OH",msa,OH,633.6947770871949,637.1357661742792,643.5910001431528,613.7393747095839,609.2673578478735,613.020683563985,641.4329628784623,650.2373830250474,652.2399111566755,656.8893801649643,657.5013704120781,653.2023104958305,654.6611485783136,,,641.1910349259248,662.1541712350488,666.292644229641,664.7736891447397,670.1341296663006,666.3192226937165,665.5288182183103,666.7118741429452,679.0320038455835,688.0987391728095,684.7298197740997,677.8096034987807,680.3717652739367,683.4674966196578,694.037008417943,689.1919724514187,686.8729251307388,677.1687689453921,676.226624685441,678.3663008405662,681.2439096284935,689.6098940058633,690.1708794861692,694.5108829349906,696.3150172614709,701.0380279139235,714.9632670955422,718.7294980959389,725.1744644441094,710.9378769899032,714.7681698081135,712.5511524620249,717.0189240371479,716.0025154822767,714.0465909514924,713.6428099439512,714.6353871962125,722.7735017584689,726.8754395404474,720.8650645366574,723.0810258408228,724.8582750306116,729.3286038138777,729.4113782984334,736.8164513539999,745.4084680667602,751.5120460490832,753.0259546299027,751.3606577678402,754.3984893575563,747.2851535546089,763.2792053053179,760.7149398468529,781.2009519479533,771.7507384200297,786.9564614752113,790.2759908667362,805.1762324103896,814.9913197262928,821.7769988034037,838.4156784058584,844.9613644005034,873.8060016432572,870.0266919772305,883.3077571587584,879.0906070706686,906.6854680024531,926.9135567234177,928.5232608180665,925.6216018103645,915.2769171478124,910.5122363423914,912.4951421353512,912.7023809523811,921.9926436342084
394589,108,"Fayetteville, NC",msa,NC,861.1243313969776,860.8478340099399,861.8963037055066,863.2338168597871,867.5902616696068,870.4669546512442,870.3176146151426,865.3550798578934,865.6198074913431,864.4890147749664,866.4892336023406,865.5854335803028,871.1074265162929,874.6117409553526,876.7050756396254,875.9414730599067,875.0872026092903,877.1142355169309,875.5683914842767,879.500392838712,877.9463249880598,881.7332398192933,885.3639944920866,887.2124825053121,887.186324724214,893.4253396468066,897.7666317171715,902.3892092655627,898.1092902504802,895.0966843932939,896.0582821132754,895.5576555351128,900.8568548179686,901.7425501698783,904.1240441539264,904.5330274987581,907.8765399638037,909.8075184650244,916.3572147040073,921.4443681527259,926.9650019774823,926.5080716528727,924.4239856926425,923.0956198548488,923.8279640586846,924.3542389867606,930.5647073367896,939.7059339658346,945.687416808924,947.957641686125,953.4568695455536,960.6040593688964,963.4210465403845,963.3382183677795,961.789939598195,964.8569462189322,966.1428090662894,969.7973693466553,972.3744708507602,980.337958745228,986.755965041318,997.6048321829677,1002.7196842496186,1014.5679124625522,1024.1768450099885,1033.2425733373914,1046.2907946077955,1057.243732244996,1068.3372792763055,1075.2411437602086,1098.3793484352825,1112.5204520453724,1131.1667917892905,1139.3858689132487,1176.5760523066945,1198.4165388120618,1224.3897679365903,1240.4632907432879,1262.6646981226645,1263.684331404126,1256.2729967483403,1273.1482822169792,1295.617999274436,1321.857200641259,1328.9407129352999,1345.184470535002,1354.014608751736,1367.721878478029,1372.3514739229024,1388.097482393683
394792,109,"Lexington, KY",msa,KY,912.1589523530438,912.6325391221081,920.0868824232589,927.0800994166758,928.9366423304048,924.8896735708929,909.7099011635858,912.6804569376094,917.9401014573417,937.3238953737283,945.5297128198148,942.1220655128122,946.0630388834873,945.4312187534849,953.2783467150621,957.9575452321018,965.3963027046578,970.033118809842,969.0430119974519,966.2228943354299,964.1239098025949,957.4664994802994,959.7160748869877,966.5142982179469,980.175217904102,978.9110145028468,977.4217377912611,983.6307129087547,993.8071846895363,1002.1950731304375,997.767979351742,1001.2306278632002,998.4047835215611,999.9041155143085,995.1844017815735,1001.97269134383,1009.0748877948182,1014.3692746733993,1011.8652456639719,1014.473569431424,1015.7981035450364,1021.9066831583366,1020.4160066423444,1028.5904538616057,1026.5464640706216,1031.069094375711,1025.032863063942,1027.822006301454,1028.8499449645594,1035.3331847433485,1039.973744174963,1048.6605385896394,1053.4019329211417,1053.9415009320662,1049.9236956252198,1048.4440866822174,1048.4095400148963,1052.5660423225784,1056.2958170544364,1059.8977611493042,1056.2335247242374,1055.3516181246468,1054.0745526271369,1061.4098944855452,1071.6371014972979,1084.5489774423033,1087.5352185144457,1087.4497899867574,1089.2674358588245,1093.696037938566,1105.3805329151191,1112.4998551401736,1121.2080754196554,1121.5565640249156,1132.4471673929875,1145.663050014238,,1223.2512589203773,1243.6391953266116,1239.7930844977159,1235.790598131658,1244.8100439214982,1242.7145387138826,1241.4394087316434,1247.6962452039863,1266.4283380117934,1285.5420152736274,1311.3745295255196,1337.084486909788,1351.8993013364832
394898,110,"Myrtle Beach, SC",msa,SC,940.8801160371652,957.2459024009308,959.0613198911167,962.8260952361486,971.4633559643728,985.6557326255585,988.787314232832,992.5760799274286,980.5315935309918,978.1793063211999,999.0051402585085,1015.8901480812475,1030.2999254624324,1014.0973277594713,1005.3730420602905,1012.5227454164476,1017.729117802769,1022.2645653229729,1023.7224248809066,1015.7211667257872,1017.0502427405053,979.9705799908851,984.8196930144471,999.9932811389717,1043.357972869517,1067.9930707517608,1068.5846525713619,1077.6687051552567,1078.9039139571728,1082.5146787450424,1088.5315020002593,1036.9349012169776,1045.8711483496563,1048.3771068712836,1113.8299321342045,1127.4532600144983,1137.7916553360433,1144.8689655249361,1153.2658364605672,1150.7867037830258,1153.939639170164,1149.5579635249246,1134.75805849516,1134.5381933204194,1141.681743163918,1163.9129203426053,1172.7758295411866,1230.0735134338443,1244.6055834567333,1259.3089577808457,1213.7098401894016,1233.4669437761345,1229.3766046791702,1235.3978038713694,1225.0136434557862,1232.6689211721132,1231.374186668745,1240.4805762812168,1247.8458442849335,1271.423455813237,1279.4204845188187,1270.8829538284858,1253.9307783531112,1254.7591006080434,1296.554706013606,1321.490169570986,1347.758846260481,1348.8490653143165,1323.9984010349106,1350.2587017466487,1344.4951073114592,1371.5627816685728,1349.78774087196,1372.0930164695005,1404.78699496158,1455.468536994639,1496.9198322475593,1566.0829137390872,1594.5368212688413,1653.200705576171,1587.0695452245118,1618.5279813261736,1609.511324352419,1680.3656839365483,1697.9047390137107,1739.5887192240384,1795.3342629791237,1798.059492330588,1815.3722959572845,1868.7745388332357
394971,111,"Pensacola, FL",msa,FL,962.9247401262988,970.014612517397,970.59988795009,968.1852047305017,972.4092140561435,978.1671468043141,980.3516388282002,981.2649587279083,979.8290131923065,977.3653035592206,982.3756353382363,987.4553758984069,998.2956433135178,996.685156389177,1002.0765494476188,1005.056530565374,1015.2752779624822,1017.2958620010955,1018.0298578911103,1014.9053503158756,1017.0063719882419,1020.2101576341857,1025.3614195795587,1031.29825056592,1038.1432175798936,1040.3061632683466,1038.779612066572,1045.1529039582797,1050.811066081731,1060.1390035418299,1064.1159477957517,1068.5665934611045,1071.0275959051814,1072.1943945117223,1076.1029676274677,1077.8902961472813,1084.5402697416414,1092.7073866069547,1103.591030458948,1112.3514265774434,1121.2113689720159,1129.4607604408666,1130.8877463411095,1135.1981220881828,1138.495649279574,1140.2177615085131,1141.2051113253049,1142.6545169096876,1149.0622219760958,1158.5856051191458,1169.208393543717,1179.3356147517802,1186.558005943581,1193.965965853577,1203.3375855092072,1203.8513403508648,1201.4362363093744,1198.4245732207985,1202.6360805421623,1209.0217673728434,1218.854538188436,1227.7029240345744,1241.93349084357,1244.2490623654835,1260.0021180002436,1268.4922899021303,1291.6181321692525,1296.0607032267658,1305.6764365297793,1309.2734515903471,1334.6939731479729,1359.5985955199135,1380.4368860716677,1402.3336131013489,1446.7765852061254,1504.636672379631,1554.8001038292975,1587.1172572378046,1619.4471431277832,1627.2758773035723,1604.1722492256997,1589.0198299492752,1600.66869950718,1631.0568482661354,1649.2824733361626,1658.5327585883824,1680.1577265438457,1703.696567823046,1724.00064906089,1744.529252279651
394995,112,"Port St. Lucie, FL",msa,FL,1101.0421838660814,1112.5963404394624,1126.763499289051,1174.188367912393,1171.4160095889367,1172.8484903413485,1186.5047274608203,1188.2809270161047,1196.506580484507,1195.8683161262002,1212.1876718889116,1221.609542315046,1227.8227971007711,1230.55870817123,1238.2408458988443,1244.2237321680232,1253.6808151322414,1255.1385963626294,1268.2744398731586,1270.3363320134301,1273.6403936549666,1274.2166292828438,1288.263872560657,1295.5043618236828,1297.3306285887802,1299.2341935084955,1305.8147630459819,1321.9366621296365,1331.9448597414678,1348.811207621474,1358.432022488898,1361.286764994447,1366.440691724819,1368.3017148051063,1375.5062028405528,1383.6475998451263,1392.3801449782138,1397.0736688107413,1401.5930132607468,1411.4162066847769,1440.441745471834,1447.7162453754806,1451.1663555956302,1452.8683280295609,1455.6367836576683,1475.409298471207,1474.125713790486,1478.1074279750771,1465.3976723396604,1457.9939015352206,1458.5168008442731,1461.7327182659967,1481.7106856878358,1510.5213898966115,1520.655287325251,1531.731600018993,1529.8225874431928,1544.9529493199339,1544.022740509614,1561.3295716050354,1558.2810925324611,1545.1544280057722,1526.6578881594812,1524.0937851512626,1546.3478803633545,1571.2784791327613,1609.2608819979828,1647.4998301447927,1667.8878346549775,1681.5091670490262,1694.706958446643,1721.58101031148,1736.8168051916234,1797.540005873181,1815.6884266399006,1875.4581213965887,1880.4190835413776,1935.328425299653,1978.872413414756,2053.654937558247,2154.931373575418,2214.130192024421,2262.205333570503,2212.092343038484,2218.660195722869,2214.36747625229,2262.60090367204,2279.9425210204054,2293.814669879251,2308.65833601058
395068,113,"Santa Rosa, CA",msa,CA,1789.6597202916514,1841.5883096173554,1856.9157501264644,1847.9251537477924,1850.039656465654,1855.379616678235,1890.5479436739572,1904.966381656981,1928.3078775459176,1922.229505287816,1938.3900560629531,1937.1529801151194,1991.6418381131546,1999.1740539041023,2022.8962255684414,2033.453001971233,2047.7455185629371,2070.7082630872733,2063.6691630894866,2076.070309121356,2069.3156119912105,2056.5005661184077,2051.2642198627054,2067.1438405411186,2081.130115885983,2102.0191357314607,2115.137244030827,2144.3648339084034,2152.496362581898,2181.0275886498503,2188.983665889502,2206.239786326088,2222.9154965911766,2243.104223628488,2277.2358343737055,2296.72048188817,2310.5142711808,2314.1154296857676,2302.680709370981,2318.9568988720853,2322.252314091778,2322.8066975010624,2305.1194053846816,2301.503913377772,2293.3141660493293,2295.0711836615687,2285.8332685220867,2285.1122304168866,2288.668173177939,2293.6996852841044,2308.5911896170323,2321.6333839284935,2322.970921589833,2323.3111960121114,2312.846961598455,2307.5997632311623,2304.9390614589925,2308.7764580143908,2319.746160242116,2318.5573349923648,2328.3336807891624,2329.8758749836784,2324.704129768818,2314.6710769515257,2321.4835097900723,2327.020224244444,2342.72206096354,2356.2283969291384,2384.6896849401096,2392.1943794518015,2384.0812334591474,2378.9814912355596,2378.7022892510217,2401.0196823690044,2445.855686765187,2477.671421951369,2503.5063719472796,2516.443263550661,2568.0053685758176,2581.5401014565896,2582.692712184933,2577.1494095444173,2617.0309891834386,2657.1917925596777,2697.7928280935207,2743.613705552377,2761.9984229280685,2760.4294502255525,2750.804646752015,2738.858011602626
394761,114,"Lafayette, LA",msa,LA,1018.1861849307786,1029.035562494969,1042.117120089885,1037.8937650245941,1032.9540964929363,1047.0200114555612,1039.9715332161493,1050.3442446358304,1066.758823665463,1075.7873748985635,1074.1545912883435,1036.216393502642,1043.3833815442658,1040.1168948137145,1041.7477931428837,1028.1895741104806,1011.154185957005,1005.7335233466504,1016.5235533588913,1021.7528087668989,1020.1533546575195,1011.7002447664981,1032.1626061552881,1060.6673529398583,1065.4887380283562,1043.3050816981188,1020.5056722455158,1018.8637474252748,1029.2937015292616,1051.1229917862643,1057.584358654012,1059.8375219000482,1058.9742757321783,1059.5368737636256,1063.0095837273107,1046.6504111278725,1044.6488138261748,1052.5189670410768,1050.748807964355,1048.511339299797,1044.4377160173403,1046.8423963806572,1053.2587964905981,1050.9109230269335,1048.4460230820525,1043.2634580023116,1038.6470530845802,1034.5726353186024,1033.9409443266543,1043.8905635632063,1054.31949304705,1057.5352690987588,1057.511606553324,1056.0533004750525,1049.0433424700639,1042.0568176887716,1053.381220149859,1055.215233701919,1055.1537170824931,1039.643067474458,1051.6221935691867,1052.7354591701448,1056.8846666325464,1053.3047589120408,1064.4648064059106,1077.2381906357682,1094.5708558547444,1088.2763234860854,1097.5208028732684,1093.7787359703964,1118.489382649367,1101.3457091121613,1105.21954736303,1103.4985619160195,1129.2995578346247,1146.6568056631788,1176.667032178249,1185.578590361134,1206.0729692911145,1202.9624580764334,1224.5907733949525,1217.53889004193,1230.9679046375272,1231.5341860253584,1248.0912742170458,1250.2121599857358,1257.9608987811207,1255.2211036092915,1259.9757443718227,1257.5301630548333
394698,115,"Huntsville, AL",msa,AL,908.6720215885632,913.8515505100243,926.9288303868983,928.2785646377724,928.5431087006833,926.6862710919158,925.8194304980514,926.8351187486963,928.6727982044873,927.8795676127194,930.9153014051778,933.0701250788514,939.8531024951038,940.0340538593022,944.8520529747441,943.7349785192948,948.2158560846849,948.2727179519862,953.5273453737829,952.8015453117785,952.2846627222049,948.3907247303978,949.3807263962315,956.2227253616915,963.6107554701188,968.8240740874952,977.4294165411495,978.3185115500266,985.4213258959378,980.5507949997234,985.3019558760675,982.3737626808182,982.8579508307188,978.6512571550657,987.4123885841755,989.3244664989477,1001.8716334588715,1006.0431366182337,1022.2467598582236,1030.8120978129025,1034.478119232182,1037.9559692978448,1040.8587258597158,1048.8172740755867,1054.9480905335338,1058.327001406434,1057.5743313159196,1057.2563300421252,1063.7077763445438,1074.9794593118143,1091.3553481359809,1107.8135124981843,1113.9082389162897,1119.4235478534733,1126.5553842553622,1136.9369674442255,1143.021261497584,1145.2994225129669,1152.8384037943952,1163.7135455124712,1175.4230874698198,1176.3721612288948,1182.8914321015038,1193.613802657449,1228.9410356864032,1248.1618647599612,1255.7217721421573,1256.7520710551257,1263.9079616793163,1283.0039722444749,1294.506212258228,1313.2284781169435,1321.2859809306494,1341.1038237875398,1365.2719958093344,1396.0974412132778,1416.045455667435,1430.6038565442113,1442.9756141925927,1446.9101147886765,1450.9315482658421,1468.4569744027808,1494.418789673892,1503.2243431967825,1508.7041159202329,1507.5698717127136,1532.6976821749856,1542.0625542175653,1549.7686319234392,1544.8311327801364
395019,116,"Reno, NV",msa,NV,1022.6396235614516,1039.3771774376362,1051.4576124500363,1052.716458397462,1058.6124668508185,1061.4100248626228,1066.6879514867014,1068.9126076379455,1070.4527458994285,1073.4079436872712,1080.6031718435102,1092.0231027488537,1108.3621171584862,1128.0888717036603,1142.6496008765225,1152.7472605638523,1147.0528867754988,1147.679294243221,1155.058261693778,1165.7467217173296,1167.4420329685693,1166.5721718009156,1177.0388497624817,1192.0262636240343,1217.6981458352427,1241.3980489799158,1264.1055232921517,1270.2431260362332,1279.4431624522501,1295.264587880041,1308.1542089365228,1309.4708688174558,1304.7685898797179,1306.1743827827895,1314.1888369153462,1324.2430217595945,1342.2916600704682,1365.5761122511085,1386.6691022850796,1413.5302319891262,1425.3635383256726,1443.3186504178598,1436.112435154951,1446.6822912254693,1434.9105146659545,1436.2467165691955,1426.6309701388548,1443.9599127823524,1450.4251522439151,1468.1568880954721,1476.3395371853228,1494.5760915394717,1505.5888954430486,1518.7840656814208,1530.1782267331569,1529.812542051891,1525.6980957705132,1510.9445924379959,1513.0749771317608,1520.5276106826348,1504.2728510779714,1501.7873175717032,1504.446889991605,1535.5721224333317,1545.693412474359,1565.7544897747366,1594.9905109048507,1622.4507547342105,1634.4303270564455,1633.1776477301557,1637.2361473499084,1653.9359407168245,1679.1116577668786,1708.4365280333352,1734.572873770707,1768.862584679072,1830.1097995502837,1885.1038157736598,1921.3666864288764,1976.8175049949164,1952.0509829291295,1932.2410333288515,1870.4710909986113,1888.6393563950417,1904.796708509973,1910.461850932,1923.006541429767,1951.2412003693687,1975.3104904662678,1970.2479757524761
395116,117,"Springfield, MO",msa,MO,715.7930549361936,716.6139590356153,721.4731796395133,723.9429211369105,731.4591930699288,729.0427812910324,735.6897359173635,737.1005433897266,736.2790300979922,729.3218317353643,717.781525714393,720.8101354838536,730.3074500476034,741.8121866896543,747.0635387846621,742.9744459932792,749.4048124553108,756.091625182203,757.4217647254637,763.5941857799289,758.2411879190067,766.7552368273193,757.9433715475814,763.9343111236652,765.0445359388852,772.2136385103702,771.7825481134445,771.4622833200154,773.5616034009701,785.3048882746644,797.0972153839436,794.3938672928863,790.0388188843814,785.3766640994462,785.4284242519564,785.1801458690336,783.2682854299934,790.9659100711644,793.6553694449505,797.0518464834892,803.4224907483207,808.0569157753331,815.374940600614,812.8797813357825,815.773620035809,815.0410363403508,825.9633548634378,832.0921150266643,841.3500685902727,840.1736951429339,847.6726546542826,847.334657467115,861.3486121561017,853.3487206475089,859.8522669332942,855.1116290358741,861.7244327632263,860.0559576704851,861.2960143372552,864.6530328297056,905.6974991085868,910.4366526251482,926.8120972948439,908.8566639383587,928.1806404699113,938.4514278367137,933.3090149685655,948.9376826033929,944.6545589512632,949.6901017850497,940.586173913078,961.8854050041908,993.7605209153594,1010.9707529844195,1028.127055601319,1041.28862614267,1068.7594735649607,1072.5326324377659,1068.766771859026,1072.3017954388743,1063.701025374685,1090.2305768065075,1095.3851366947963,1121.9487981675554,1129.6504335421619,1167.908307054593,1204.8062215072923,1210.8731708031737,1208.2694244989818,1197.8213515963116
